common_name,canonical_name,scientific_name,group,file,transparent_file,public_path
兰寿金鱼,Carassius auratus,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_007_species_sheet_05_兰寿金鱼__Carassius_auratus.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_007_species_sheet_05_兰寿金鱼_Carassius_auratus.png,/species-transparent/batch_007_species_sheet_05_兰寿金鱼_Carassius_auratus.png?v=cutfix4_20260510
红白锦鲤,Cyprinus carpio,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_007_species_sheet_06_红白锦鲤__Cyprinus_carpio.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_007_species_sheet_06_红白锦鲤_Cyprinus_carpio.png,/species-transparent/batch_007_species_sheet_06_红白锦鲤_Cyprinus_carpio.png?v=cutfix4_20260510
迷你矮珍珠,Hemianthus callitrichoides,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_007_species_sheet_07_迷你矮珍珠__Hemianthus_callitrichoides.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_007_species_sheet_07_迷你矮珍珠_Hemianthus_callitrichoides.png,/species-transparent/batch_007_species_sheet_07_迷你矮珍珠_Hemianthus_callitrichoides.png?v=cutfix4_20260510
莫斯_三角莫斯,Vesicularia dubyana,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_007_species_sheet_08_莫斯_三角莫斯__Vesicularia_dubyana.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_007_species_sheet_08_莫斯_三角莫斯_Vesicularia_dubyana.png,/species-transparent/batch_007_species_sheet_08_莫斯_三角莫斯_Vesicularia_dubyana.png?v=cutfix4_20260510
大浪草,Aponogeton crispus,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_007_species_sheet_09_大浪草__Aponogeton_crispus.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_007_species_sheet_09_大浪草_Aponogeton_crispus.png,/species-transparent/batch_007_species_sheet_09_大浪草_Aponogeton_crispus.png?v=cutfix4_20260510
睡莲_红荷根,Nymphaea lotus,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_007_species_sheet_10_睡莲_红荷根__Nymphaea_lotus.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_007_species_sheet_10_睡莲_红荷根_Nymphaea_lotus.png,/species-transparent/batch_007_species_sheet_10_睡莲_红荷根_Nymphaea_lotus.png?v=cutfix4_20260510
大宝塔,Limnophila aquatica,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_008_species_sheet_01_大宝塔__Limnophila_aquatica.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_008_species_sheet_01_大宝塔_Limnophila_aquatica.png,/species-transparent/batch_008_species_sheet_01_大宝塔_Limnophila_aquatica.png?v=cutfix4_20260510
十字珍珠,Micranthemum umbrosum,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_008_species_sheet_02_十字珍珠__Micranthemum_umbrosum.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_008_species_sheet_02_十字珍珠_Micranthemum_umbrosum.png,/species-transparent/batch_008_species_sheet_02_十字珍珠_Micranthemum_umbrosum.png?v=cutfix4_20260510
虎耳草,Bacopa caroliniana,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_008_species_sheet_03_虎耳草__Bacopa_caroliniana.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_008_species_sheet_03_虎耳草_Bacopa_caroliniana.png,/species-transparent/batch_008_species_sheet_03_虎耳草_Bacopa_caroliniana.png?v=cutfix4_20260510
鹿角苔,Riccia fluitans,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_008_species_sheet_04_鹿角苔__Riccia_fluitans.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_008_species_sheet_04_鹿角苔_Riccia_fluitans.png,/species-transparent/batch_008_species_sheet_04_鹿角苔_Riccia_fluitans.png?v=cutfix4_20260510
青丝绒莫斯,Vesicularia,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_008_species_sheet_05_青丝绒莫斯__Vesicularia.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_008_species_sheet_05_青丝绒莫斯_Vesicularia.png,/species-transparent/batch_008_species_sheet_05_青丝绒莫斯_Vesicularia.png?v=cutfix4_20260510
金龙鱼,Scleropages formosus,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_008_species_sheet_06_金龙鱼__Scleropages_formosus.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_008_species_sheet_06_金龙鱼_Scleropages_formosus.png,/species-transparent/batch_008_species_sheet_06_金龙鱼_Scleropages_formosus.png?v=cutfix4_20260510
飞凤鱼_国旗飞凤,Semaprochilodus taeniurus,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_008_species_sheet_07_飞凤鱼_国旗飞凤__Semaprochilodus_taeniurus.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_008_species_sheet_07_飞凤鱼_国旗飞凤_Semaprochilodus_taeniurus.png,/species-transparent/batch_008_species_sheet_07_飞凤鱼_国旗飞凤_Semaprochilodus_taeniurus.png?v=cutfix4_20260510
彩虹雷龙,Channa bleheri,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_008_species_sheet_08_彩虹雷龙__Channa_bleheri.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_008_species_sheet_08_彩虹雷龙_Channa_bleheri.png,/species-transparent/batch_008_species_sheet_08_彩虹雷龙_Channa_bleheri.png?v=cutfix4_20260510
眼镜蛇雷龙,Channa aurantimaculata,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_008_species_sheet_09_眼镜蛇雷龙__Channa_aurantimaculata.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_008_species_sheet_09_眼镜蛇雷龙_Channa_aurantimaculata.png,/species-transparent/batch_008_species_sheet_09_眼镜蛇雷龙_Channa_aurantimaculata.png?v=cutfix4_20260510
蓝月光雷龙,Channa lorti,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_008_species_sheet_10_蓝月光雷龙__Channa_lorti.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_008_species_sheet_10_蓝月光雷龙_Channa_lorti.png,/species-transparent/batch_008_species_sheet_10_蓝月光雷龙_Channa_lorti.png?v=cutfix4_20260510
亚洲红鼻,Sawbwa resplendens,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_009_species_sheet_01_亚洲红鼻__Sawbwa_resplendens.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_009_species_sheet_01_亚洲红鼻_Sawbwa_resplendens.png,/species-transparent/batch_009_species_sheet_01_亚洲红鼻_Sawbwa_resplendens.png?v=cutfix4_20260510
蓝眼灯,Poropanchax normani,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_009_species_sheet_02_蓝眼灯__Poropanchax_normani.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_009_species_sheet_02_蓝眼灯_Poropanchax_normani.png,/species-transparent/batch_009_species_sheet_02_蓝眼灯_Poropanchax_normani.png?v=cutfix4_20260510
斑节鳉,Epiplatys annulatus,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_009_species_sheet_03_斑节鳉__Epiplatys_annulatus.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_009_species_sheet_03_斑节鳉_Epiplatys_annulatus.png,/species-transparent/batch_009_species_sheet_03_斑节鳉_Epiplatys_annulatus.png?v=cutfix4_20260510
红莲灯,Hyphessobrycon amandae,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_009_species_sheet_04_红莲灯__Hyphessobrycon_amandae.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_009_species_sheet_04_红莲灯_Hyphessobrycon_amandae.png,/species-transparent/batch_009_species_sheet_04_红莲灯_Hyphessobrycon_amandae.png?v=cutfix4_20260510
琥珀灯,Hyphessobrycon amapaensis,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_009_species_sheet_05_琥珀灯__Hyphessobrycon_amapaensis.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_009_species_sheet_05_琥珀灯_Hyphessobrycon_amapaensis.png,/species-transparent/batch_009_species_sheet_05_琥珀灯_Hyphessobrycon_amapaensis.png?v=cutfix4_20260510
银龙鱼,Osteoglossum bicirrhosum,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_009_species_sheet_06_银龙鱼__Osteoglossum_bicirrhosum.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_009_species_sheet_06_银龙鱼_Osteoglossum_bicirrhosum.png,/species-transparent/batch_009_species_sheet_06_银龙鱼_Osteoglossum_bicirrhosum.png?v=cutfix4_20260510
黑龙鱼,Osteoglossum ferreirai,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_009_species_sheet_07_黑龙鱼__Osteoglossum_ferreirai.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_009_species_sheet_07_黑龙鱼_Osteoglossum_ferreirai.png,/species-transparent/batch_009_species_sheet_07_黑龙鱼_Osteoglossum_ferreirai.png?v=cutfix4_20260510
古代蝴蝶鱼,Pantodon buchholzi,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_009_species_sheet_08_古代蝴蝶鱼__Pantodon_buchholzi.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_009_species_sheet_08_古代蝴蝶鱼_Pantodon_buchholzi.png,/species-transparent/batch_009_species_sheet_08_古代蝴蝶鱼_Pantodon_buchholzi.png?v=cutfix4_20260510
电鳗_观赏型,Gymnotus carapo,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_009_species_sheet_09_电鳗_观赏型__Gymnotus_carapo.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_009_species_sheet_09_电鳗_观赏型_Gymnotus_carapo.png,/species-transparent/batch_009_species_sheet_09_电鳗_观赏型_Gymnotus_carapo.png?v=cutfix4_20260510
黑斑马异型_L134,Peckoltia compta,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_009_species_sheet_10_黑斑马异型_L134__Peckoltia_compta.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_009_species_sheet_10_黑斑马异型_L134_Peckoltia_compta.png,/species-transparent/batch_009_species_sheet_10_黑斑马异型_L134_Peckoltia_compta.png?v=cutfix4_20260510
金线绿皮异型_L190,Panaque nigrolineatus,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_010_species_sheet_01_金线绿皮异型_L190__Panaque_nigrolineatus.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_010_species_sheet_01_金线绿皮异型_L190_Panaque_nigrolineatus.png,/species-transparent/batch_010_species_sheet_01_金线绿皮异型_L190_Panaque_nigrolineatus.png?v=cutfix4_20260510
女王异型_L165,Pterygoplichthys gibbiceps,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_010_species_sheet_02_女王异型_L165__Pterygoplichthys_gibbiceps.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_010_species_sheet_02_女王异型_L165_Pterygoplichthys_gibbiceps.png,/species-transparent/batch_010_species_sheet_02_女王异型_L165_Pterygoplichthys_gibbiceps.png?v=cutfix4_20260510
蓝眼胡子,Ancistrus,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_010_species_sheet_03_蓝眼胡子__Ancistrus.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_010_species_sheet_03_蓝眼胡子_Ancistrus.png,/species-transparent/batch_010_species_sheet_03_蓝眼胡子_Ancistrus.png?v=cutfix4_20260510
雪球异型_L102,Hypancistrus inspector,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_010_species_sheet_04_雪球异型_L102__Hypancistrus_inspector.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_010_species_sheet_04_雪球异型_L102_Hypancistrus_inspector.png,/species-transparent/batch_010_species_sheet_04_雪球异型_L102_Hypancistrus_inspector.png?v=cutfix4_20260510
三间鼠,Chromobotia macracanthus,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_010_species_sheet_05_三间鼠__Chromobotia_macracanthus.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_010_species_sheet_05_三间鼠_Chromobotia_macracanthus.png,/species-transparent/batch_010_species_sheet_05_三间鼠_Chromobotia_macracanthus.png?v=cutfix4_20260510
巴基斯坦鼠,Botia almorhae,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_010_species_sheet_06_巴基斯坦鼠__Botia_almorhae.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_010_species_sheet_06_巴基斯坦鼠_Botia_almorhae.png,/species-transparent/batch_010_species_sheet_06_巴基斯坦鼠_Botia_almorhae.png?v=cutfix4_20260510
吸鳅_中国爬岩鳅,Beaufortia kweichowensis,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_010_species_sheet_07_吸鳅_中国爬岩鳅__Beaufortia_kweichowensis.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_010_species_sheet_07_吸鳅_中国爬岩鳅_Beaufortia_kweichowensis.png,/species-transparent/batch_010_species_sheet_07_吸鳅_中国爬岩鳅_Beaufortia_kweichowensis.png?v=cutfix4_20260510
